orden_id,producto_id,cantidad,precio_unitario
000000000000000000000804,3795,3,1099.0
000000000000000000000804,2827,1,3399.9
000000000000000000000804,199,2,2359.0
000000000000000000000805,2868,2,49.9
000000000000000000000805,3933,2,52.0
000000000000000000000805,3804,3,1149.0
000000000000000000000806,4680,1,179.9
000000000000000000000807,5388,3,106.0
000000000000000000000808,991,1,379.0
000000000000000000000808,5288,1,511.9
000000000000000000000808,3841,2,89.0
000000000000000000000809,5370,2,110.0
000000000000000000000809,4773,1,89.9
000000000000000000000809,1525,1,69.9
000000000000000000000809,240,1,7599.0
00000000000000000000080a,826,3,799.0
00000000000000000000080a,3499,3,37.9
00000000000000000000080a,2679,1,629.0
00000000000000000000080b,2664,3,329.0
00000000000000000000080b,5352,1,99.0
00000000000000000000080b,2980,3,1449.0
00000000000000000000080c,1001,2,899.0
00000000000000000000080d,3221,2,729.0
00000000000000000000080e,4081,3,19.9
00000000000000000000080e,5008,3,34.93
00000000000000000000080f,1531,1,89.9
00000000000000000000080f,4678,2,149.9
000000000000000000000810,4318,3,89.5
000000000000000000000810,4078,1,234.0
000000000000000000000811,4574,1,139.0
000000000000000000000811,4252,1,25.9
000000000000000000000812,2985,2,1349.0
000000000000000000000813,365,2,899.0
000000000000000000000814,4145,2,140.0
000000000000000000000814,4661,2,179.9
000000000000000000000815,2928,1,1852.0
000000000000000000000815,1513,3,239.0
000000000000000000000816,2279,2,148.9
000000000000000000000817,4701,2,31.92
000000000000000000000817,2628,1,480.0
000000000000000000000817,897,2,329.0
000000000000000000000818,767,3,389.0
000000000000000000000818,188,3,3099.0
000000000000000000000818,1223,1,2448.0
000000000000000000000819,758,1,319.0
000000000000000000000819,2481,2,189.0
00000000000000000000081a,1609,3,139.01
00000000000000000000081a,41,2,399.0
00000000000000000000081b,944,1,799.0
00000000000000000000081c,968,3,1199.0
00000000000000000000081d,4964,3,34.0
00000000000000000000081e,1481,1,320.0
00000000000000000000081f,4335,1,33.0
00000000000000000000081f,3586,1,119.0
000000000000000000000820,3535,2,399.0
000000000000000000000820,3116,1,2799.0
000000000000000000000821,849,1,2999.0
000000000000000000000821,1226,1,499.0
000000000000000000000821,2311,1,85.0
000000000000000000000822,2762,1,989.0
000000000000000000000823,1056,1,750.0
000000000000000000000824,2867,1,109.9
000000000000000000000824,3118,1,528.9
000000000000000000000824,541,3,49.9
000000000000000000000824,5368,3,35.5
000000000000000000000825,140,1,1189.0
000000000000000000000825,797,2,164.9
000000000000000000000826,4421,2,24.89
000000000000000000000826,3004,2,1849.0
000000000000000000000827,1280,1,289.9
000000000000000000000827,211,2,2499.0
000000000000000000000827,1154,1,599.0
000000000000000000000827,3948,2,100.0
000000000000000000000828,4908,3,127.92
000000000000000000000829,4840,2,119.92
000000000000000000000829,184,1,1349.0
00000000000000000000082a,2139,1,1039.0
00000000000000000000082b,2339,1,69.0
00000000000000000000082b,266,1,1279.0
00000000000000000000082b,2046,1,2599.0
00000000000000000000082c,5242,2,799.0
00000000000000000000082c,3699,2,649.0
00000000000000000000082d,2852,2,149.0
00000000000000000000082d,3048,2,1999.9
00000000000000000000082e,2058,2,129.0
00000000000000000000082f,4213,1,82.0
00000000000000000000082f,1005,1,3900.0
00000000000000000000082f,318,3,729.0
000000000000000000000830,738,2,2549.0
000000000000000000000831,5491,2,55.0
000000000000000000000832,499,3,469.9
000000000000000000000832,3797,1,1099.0
000000000000000000000832,692,2,159.0
000000000000000000000832,1602,2,259.0
000000000000000000000833,392,2,1249.0
000000000000000000000834,3282,1,279.9
000000000000000000000835,4356,3,150.0
000000000000000000000836,244,1,3389.0
000000000000000000000837,1283,2,379.0
000000000000000000000837,3601,2,999.0
000000000000000000000838,4298,1,38.99
000000000000000000000838,1971,3,74.9
000000000000000000000839,3487,2,31.9
000000000000000000000839,821,2,560.0
00000000000000000000083a,4822,2,103.9
00000000000000000000083b,2152,3,299.99
00000000000000000000083b,4797,3,194.65
00000000000000000000083b,1933,1,1199.0
00000000000000000000083c,2581,3,309.9
00000000000000000000083c,2043,3,729.0
00000000000000000000083d,4831,3,112.9
00000000000000000000083d,2439,3,179.0
00000000000000000000083e,4038,1,21.0
00000000000000000000083e,5234,3,79.0
00000000000000000000083f,3132,3,3369.0
00000000000000000000083f,4940,2,119.0
00000000000000000000083f,4560,1,59.9
000000000000000000000840,403,2,999.0
000000000000000000000840,3974,3,49.0
000000000000000000000841,1728,3,949.0
000000000000000000000841,5644,3,500.0
000000000000000000000842,3655,1,1699.0
000000000000000000000842,121,2,799.0
000000000000000000000842,549,3,79.5
000000000000000000000842,2164,1,259.0
000000000000000000000843,866,1,349.0
000000000000000000000843,730,1,148.9
000000000000000000000843,3365,3,2180.0
000000000000000000000844,4471,1,25.9
000000000000000000000845,4133,2,69.9
000000000000000000000845,4790,1,135.0
000000000000000000000846,4404,3,206.0
000000000000000000000846,4126,2,70.0
000000000000000000000846,5128,3,179.0
000000000000000000000847,2131,1,229.0
000000000000000000000847,2492,1,281.2
000000000000000000000847,4384,2,349.0
000000000000000000000847,1133,2,1499.0
000000000000000000000848,3063,1,3999.0
000000000000000000000848,3586,1,119.0
000000000000000000000848,95,1,469.0
000000000000000000000848,4417,2,25.9
000000000000000000000849,1474,3,65.9
000000000000000000000849,1548,1,209.0
000000000000000000000849,3116,2,2799.0
00000000000000000000084a,4186,2,169.9
00000000000000000000084a,4094,1,129.0
00000000000000000000084a,5525,3,32.9
00000000000000000000084a,4837,3,89.9
00000000000000000000084b,5491,3,55.0
00000000000000000000084b,3909,3,329.0
00000000000000000000084c,725,3,98.5
00000000000000000000084d,1451,2,299.0
00000000000000000000084d,3994,3,139.9
00000000000000000000084e,2901,3,59.0
00000000000000000000084e,877,3,2189.0
00000000000000000000084e,3771,3,190.0
00000000000000000000084f,5241,2,529.0
00000000000000000000084f,2319,3,88.0
00000000000000000000084f,4996,1,69.93
00000000000000000000084f,3083,3,3909.0
000000000000000000000850,1243,2,159.0
000000000000000000000850,531,1,174.9
000000000000000000000851,2913,2,79.9
000000000000000000000851,4752,2,98.0
000000000000000000000851,1992,3,1169.0
000000000000000000000851,5164,3,169.0
000000000000000000000852,3278,3,779.0
000000000000000000000853,2118,2,128.0
000000000000000000000854,559,1,39.0
000000000000000000000854,3481,3,178.0
000000000000000000000855,2034,3,249.0
000000000000000000000855,2931,3,3299.0
000000000000000000000856,885,2,3599.0
000000000000000000000856,1906,3,1149.0
000000000000000000000856,1748,2,1108.0
000000000000000000000857,2632,2,104.9
000000000000000000000857,4558,2,64.9
000000000000000000000857,4187,3,199.0
000000000000000000000857,774,1,159.0
000000000000000000000858,2148,3,299.0
000000000000000000000858,1021,1,677.0
000000000000000000000859,4647,2,179.4
00000000000000000000085a,536,3,189.0
00000000000000000000085a,4226,2,169.0
00000000000000000000085a,1039,3,858.0
00000000000000000000085b,24,2,419.0
00000000000000000000085b,3283,3,279.9
00000000000000000000085c,857,2,799.0
00000000000000000000085c,1856,3,1969.99
00000000000000000000085d,5051,3,49.9
00000000000000000000085d,5433,3,39.0
00000000000000000000085e,4502,2,119.9
00000000000000000000085e,3608,3,119.9
00000000000000000000085f,4820,2,103.9
000000000000000000000860,4908,1,127.92
000000000000000000000860,5567,1,320.0
000000000000000000000861,3126,1,2399.0
000000000000000000000861,5692,2,10.0
000000000000000000000862,4883,3,49.9
000000000000000000000863,3366,3,520.0
000000000000000000000864,458,2,429.0
000000000000000000000865,1114,2,989.0
000000000000000000000866,3073,3,4139.0
000000000000000000000866,5591,2,950.0
000000000000000000000866,2245,2,399.0
000000000000000000000866,4561,2,49.0
000000000000000000000867,2546,2,299.0
000000000000000000000868,240,2,7599.0
000000000000000000000868,4680,2,179.9
000000000000000000000869,237,1,5099.0
000000000000000000000869,3483,2,59.0
000000000000000000000869,1072,2,440.0
00000000000000000000086a,2757,1,29.9
00000000000000000000086a,2370,2,39.9
00000000000000000000086a,444,3,3719.0
00000000000000000000086b,5532,2,69.0
00000000000000000000086c,3703,2,1239.0
00000000000000000000086d,2589,1,76.9
00000000000000000000086d,5024,2,29.9
00000000000000000000086e,4124,2,70.0
00000000000000000000086f,4398,1,67.0
000000000000000000000870,4578,1,35.0
000000000000000000000870,1048,1,4599.0
000000000000000000000870,1605,3,199.0
000000000000000000000871,2239,2,925.0
000000000000000000000871,3655,1,1699.0
000000000000000000000871,1106,3,32.5
000000000000000000000871,3347,2,109.9
000000000000000000000872,2059,1,849.0
000000000000000000000873,4823,3,108.9
000000000000000000000874,5207,1,179.99
000000000000000000000875,5503,3,159.0
000000000000000000000876,2199,1,259.0
000000000000000000000877,3828,2,42.9
000000000000000000000878,1586,1,1799.0
000000000000000000000879,4025,3,34.99
000000000000000000000879,5589,3,280.0
00000000000000000000087a,1990,3,1499.0
00000000000000000000087a,5444,3,89.0
00000000000000000000087a,2405,3,49.4
00000000000000000000087b,5613,1,259.0
00000000000000000000087b,1391,2,138.9
00000000000000000000087c,3171,1,4999.9
00000000000000000000087c,2023,2,1799.0
00000000000000000000087d,1881,1,800.0
00000000000000000000087d,2663,2,679.0
00000000000000000000087d,4468,3,126.0
00000000000000000000087d,4121,1,90.0
00000000000000000000087e,5197,1,279.0
00000000000000000000087e,851,3,749.0
00000000000000000000087e,4217,2,109.0
00000000000000000000087f,2830,2,449.0
00000000000000000000087f,1412,2,169.9
00000000000000000000087f,2285,3,269.9
000000000000000000000880,4384,2,349.0
000000000000000000000881,4526,3,49.9
000000000000000000000881,878,3,2189.0
000000000000000000000881,128,3,799.0
000000000000000000000882,1011,3,1159.0
000000000000000000000882,1205,2,588.9
000000000000000000000883,5097,2,89.0
000000000000000000000883,4653,3,461.3
000000000000000000000883,4746,3,119.0
000000000000000000000884,2577,2,679.0
000000000000000000000885,5579,2,390.0
000000000000000000000885,1127,1,1599.0
000000000000000000000885,2080,1,449.0
000000000000000000000886,3124,2,2699.0
000000000000000000000886,2070,1,409.0
000000000000000000000886,1434,1,329.0
000000000000000000000887,1952,1,1699.0
000000000000000000000887,4654,1,461.3
000000000000000000000888,1288,3,149.9
000000000000000000000889,4564,1,94.0
000000000000000000000889,1738,1,3109.0
000000000000000000000889,1375,1,190.0
00000000000000000000088a,5667,3,131.9
00000000000000000000088b,5173,3,168.0
00000000000000000000088b,4890,3,59.9
00000000000000000000088c,685,2,119.0
00000000000000000000088d,1928,3,1599.0
00000000000000000000088d,4531,1,25.9
00000000000000000000088d,2371,3,979.0
00000000000000000000088d,2616,1,29.9
00000000000000000000088e,4509,1,42.9
00000000000000000000088e,5256,1,159.0
00000000000000000000088f,801,1,1499.0
00000000000000000000088f,286,3,4299.0
00000000000000000000088f,30,1,439.0
000000000000000000000890,2286,2,475.0
000000000000000000000891,5645,1,450.0
000000000000000000000892,605,1,239.0
000000000000000000000893,1842,2,1249.0
000000000000000000000893,2312,3,120.0
000000000000000000000893,13,2,699.0
000000000000000000000894,5068,2,95.0
000000000000000000000895,3522,1,163.9
000000000000000000000895,3439,2,800.0
000000000000000000000895,4492,3,69.0
000000000000000000000896,4972,2,119.9
000000000000000000000897,5205,1,35.0
000000000000000000000897,4635,2,199.9
000000000000000000000898,3040,3,1440.0
000000000000000000000899,3089,3,6899.0
000000000000000000000899,192,3,1699.0
00000000000000000000089a,2937,3,1449.0
00000000000000000000089a,3724,3,779.0
00000000000000000000089a,5170,3,34.9
00000000000000000000089b,48,2,399.0
00000000000000000000089b,4683,1,78.9
00000000000000000000089c,965,2,999.0
00000000000000000000089d,3155,1,4669.0
00000000000000000000089d,4933,1,55.3
00000000000000000000089e,753,3,130.0
00000000000000000000089f,1155,3,1059.0
0000000000000000000008a0,2166,3,259.0
0000000000000000000008a1,2406,2,140.2
0000000000000000000008a2,4735,1,84.9
0000000000000000000008a3,148,3,2999.0
0000000000000000000008a3,408,2,2999.0
0000000000000000000008a3,520,1,85.0
0000000000000000000008a4,1731,2,829.0
0000000000000000000008a4,1115,2,629.99
0000000000000000000008a5,2294,1,399.0
0000000000000000000008a5,42,2,599.0
0000000000000000000008a5,479,3,399.0
0000000000000000000008a6,3708,1,629.0
0000000000000000000008a6,1970,1,74.9
0000000000000000000008a7,3057,1,1999.9
0000000000000000000008a7,52,2,509.0
0000000000000000000008a7,3945,3,140.9
0000000000000000000008a7,540,3,49.9
0000000000000000000008a8,9,3,459.0
0000000000000000000008a9,3502,1,149.0
0000000000000000000008aa,4666,1,179.4
0000000000000000000008ab,5575,1,390.0
0000000000000000000008ab,121,2,799.0
0000000000000000000008ac,4703,3,31.92
0000000000000000000008ac,2559,2,149.0
0000000000000000000008ac,4603,3,52.0
0000000000000000000008ad,3385,3,800.0
0000000000000000000008ad,4859,3,79.9
0000000000000000000008ae,3869,1,19.9
0000000000000000000008af,3885,1,209.0
0000000000000000000008af,1657,1,1549.0
0000000000000000000008af,2547,3,249.0
0000000000000000000008af,4411,1,25.9
0000000000000000000008b0,3304,3,254.9
0000000000000000000008b0,1817,1,1499.0
0000000000000000000008b1,4293,2,45.89
0000000000000000000008b1,1983,1,1400.0
0000000000000000000008b2,3517,1,349.9
0000000000000000000008b2,3669,3,2299.0
0000000000000000000008b3,4124,1,70.0
0000000000000000000008b3,1600,2,179.0
0000000000000000000008b3,4483,1,59.9
0000000000000000000008b3,2488,2,190.0
0000000000000000000008b4,1130,1,339.0
0000000000000000000008b4,4426,2,25.9
0000000000000000000008b5,3224,3,799.0
0000000000000000000008b5,2950,2,1109.0
0000000000000000000008b5,3679,2,1599.0
0000000000000000000008b6,80,3,529.0
0000000000000000000008b7,4042,3,83.9
0000000000000000000008b8,1914,1,819.0
0000000000000000000008b9,777,1,69.9
0000000000000000000008b9,4924,2,127.92
0000000000000000000008b9,5626,2,289.0
0000000000000000000008b9,157,3,1135.0
0000000000000000000008ba,195,2,1699.0
0000000000000000000008bb,682,1,449.0
0000000000000000000008bb,5592,1,580.0
0000000000000000000008bc,4636,1,109.9
0000000000000000000008bc,2928,1,1852.0
0000000000000000000008bc,488,2,74.0
0000000000000000000008bd,1758,3,949.0
0000000000000000000008be,5192,3,102.9
0000000000000000000008bf,3629,3,2599.0
0000000000000000000008c0,4833,1,299.94
0000000000000000000008c0,5522,1,20.9
0000000000000000000008c0,3000,3,1799.0
0000000000000000000008c0,5275,1,74.9
0000000000000000000008c1,100,1,449.0
0000000000000000000008c1,1666,1,1549.0
0000000000000000000008c1,5653,2,659.0
0000000000000000000008c1,4743,2,168.0
0000000000000000000008c2,2329,1,289.0
0000000000000000000008c2,528,3,112.9
0000000000000000000008c3,2760,3,389.0
0000000000000000000008c3,5042,2,41.93
0000000000000000000008c3,5052,2,29.9
0000000000000000000008c3,1428,1,226.9
0000000000000000000008c4,579,1,1149.0
0000000000000000000008c5,158,2,1135.0
0000000000000000000008c6,4479,2,59.9
0000000000000000000008c7,4104,1,125.0
0000000000000000000008c7,2188,3,389.0
0000000000000000000008c7,5689,1,175.0
0000000000000000000008c7,5573,3,370.0
0000000000000000000008c8,169,2,3199.0
0000000000000000000008c8,23,2,799.0
0000000000000000000008c8,3217,2,889.0
0000000000000000000008c9,5185,2,195.0
0000000000000000000008ca,1066,2,1139.0
0000000000000000000008cb,5143,3,259.0
0000000000000000000008cb,1531,3,89.9
0000000000000000000008cc,781,1,99.0
0000000000000000000008cd,381,1,529.0
0000000000000000000008cd,2918,3,195.0
0000000000000000000008cd,2002,3,1300.0
0000000000000000000008ce,956,1,2889.0
0000000000000000000008cf,5557,2,93.9
0000000000000000000008d0,4449,2,23.9
0000000000000000000008d0,3696,3,2759.0
0000000000000000000008d1,2554,1,659.0
0000000000000000000008d1,1373,1,325.91
0000000000000000000008d1,3238,1,699.0
0000000000000000000008d2,1159,2,550.0
0000000000000000000008d2,3749,3,109.0
0000000000000000000008d2,3032,1,1599.99
0000000000000000000008d3,1033,2,1299.0
0000000000000000000008d3,9,1,459.0
0000000000000000000008d4,1549,2,1699.0
0000000000000000000008d5,1401,3,319.9
0000000000000000000008d5,554,1,39.0
0000000000000000000008d5,2889,3,49.0
0000000000000000000008d6,3554,1,99.9
0000000000000000000008d6,872,3,249.0
0000000000000000000008d7,4822,2,103.9
0000000000000000000008d8,772,3,227.43
0000000000000000000008d8,3128,1,3399.0
0000000000000000000008d8,4555,3,19.9
0000000000000000000008d9,4947,1,60.0
